"'IMUPacket': {'playerID': 1, 'accel': [655.18, 654.74, 1.1], 'gyro': [186.74, 411.88, 89.55]}"
"'IMUPacket': {'playerID': 1, 'accel': [655.18, 654.66, 1.04], 'gyro': [160.83, 639.58, 639.41]}"
"'IMUPacket': {'playerID': 1, 'accel': [654.98, 654.82, 1.04], 'gyro': [639.47, 630.26, 646.04]}"
"'IMUPacket': {'playerID': 1, 'accel': [654.89, 654.69, 1.05], 'gyro': [19.26, 27.83, 648.25]}"
"'IMUPacket': {'playerID': 1, 'accel': [654.99, 654.95, 0.91], 'gyro': [605.63, 36.56, 594.47]}"
"'IMUPacket': {'playerID': 1, 'accel': [655.15, 654.94, 1.01], 'gyro': [600.53, 36.93, 637.12]}"
"'IMUPacket': {'playerID': 1, 'accel': [655.33, 654.93, 0.97], 'gyro': [633.67, 73.22, 615.5]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.24, 655.09, 1.06], 'gyro': [577.28, 90.38, 578.38]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.37, 655.31, 1.0], 'gyro': [594.3, 78.55, 556.92]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.43, 0.2, 1.03], 'gyro': [620.7, 2.14, 638.24]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.55, 0.2, 0.99], 'gyro': [17.01, 536.5, 59.57]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.39, 0.01, 1.21], 'gyro': [56.92, 554.6, 49.05]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.28, 655.18, 0.93], 'gyro': [67.51, 614.79, 96.62]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.09, 655.09, 1.03], 'gyro': [41.7, 108.98, 610.81]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.07, 655.25, 1.33], 'gyro': [639.21, 253.61, 509.57]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.42, 0.71, 1.26], 'gyro': [576.43, 249.71, 623.62]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.47, 0.92, 1.36], 'gyro': [633.4, 411.6, 120.07]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.41, 0.13, 1.04], 'gyro': [637.82, 411.6, 249.29]}"
"'IMUPacket': {'playerID': 1, 'accel': [655.32, 654.77, 0.6], 'gyro': [86.51, 411.6, 249.29]}"
"'IMUPacket': {'playerID': 1, 'accel': [654.75, 654.67, 655.08], 'gyro': [580.08, 485.37, 116.46]}"
"'IMUPacket': {'playerID': 1, 'accel': [654.65, 654.54, 654.82], 'gyro': [614.66, 648.04, 642.25]}"
"'IMUPacket': {'playerID': 1, 'accel': [654.77, 654.47, 655.02], 'gyro': [538.78, 256.5, 404.4]}"
"'IMUPacket': {'playerID': 1, 'accel': [655.07, 654.96, 0.36], 'gyro': [78.52, 256.5, 404.4]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.18, 655.29, 0.97], 'gyro': [97.39, 256.5, 404.4]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.1, 0.46, 1.15], 'gyro': [96.92, 147.21, 479.69]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.02, 0.88, 1.48], 'gyro': [66.51, 116.99, 604.22]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.18, 0.93, 1.49], 'gyro': [463.7, 614.13, 104.97]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.23, 0.64, 1.29], 'gyro': [404.14, 411.6, 229.32]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.66, 0.0, 0.22], 'gyro': [404.14, 423.43, 156.57]}"
"'IMUPacket': {'playerID': 1, 'accel': [0.31, 655.31, 654.88], 'gyro': [404.14, 493.66, 132.36]}"

